genre,text,clique_id,v,e,index
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,148,0.7894736842105263,2.82326369282891e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,149,0.7777777777777778,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,150,0.875,1.8590816136828406e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,151,0.8571428571428571,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,152,0.625,1.8115942028985507e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,153,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,154,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,155,0.7142857142857143,1.3412017167381974e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,156,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,157,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,158,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,159,0.5555555555555556,2.631578947368421e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,160,0.9411764705882353,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,161,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,162,0.6818181818181818,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,163,0.9166666666666666,5.117707267144319e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,164,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,165,0.7647058823529411,2.5303643724696357e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,166,0.9,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,167,0.9444444444444444,5.002501250625312e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,168,0.8888888888888888,4.935834155972359e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,169,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,170,0.8823529411764706,4.897159647404506e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,1,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,2,0.14705882352941177,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,3,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,4,0.2,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,5,0.25,0.0011299435028248588,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,6,0.20833333333333334,6.662225183211193e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,7,0.5,0.001941747572815534,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,8,0.25,0.0014367816091954023,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,9,0.3448275862068966,4.5372050816696913e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,10,0.2909090909090909,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,11,0.2,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,12,0.5,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,13,0.38461538461538464,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,14,0.8,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,15,0.5,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,16,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,17,0.5454545454545454,0.0017094017094017094,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,18,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,19,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,20,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,21,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,22,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,23,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,24,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,25,0.375,0.001171875,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,26,0.4117647058823529,7.380073800738007e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,27,0.6666666666666666,0.0034129692832764505,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,28,0.4375,0.0019091256204658267,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,29,0.7,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,30,0.2916666666666667,9.278159213212099e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,31,0.2608695652173913,6.879944960440316e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,32,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,33,0.8666666666666667,7.002801120448179e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,34,0.5714285714285714,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,35,0.42857142857142855,0.001199040767386091,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,36,0.7272727272727273,7.955449482895784e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,37,0.7777777777777778,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,38,0.8571428571428571,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,39,0.375,4.434589800443459e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,40,0.5384615384615384,0.0014652014652014652,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,41,0.36363636363636365,9.099181073703367e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,42,0.6153846153846154,4.1841004184100416e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,43,0.35294117647058826,0.0012907984510418587,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,44,0.6666666666666666,6.613756613756613e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,45,0.8,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,46,0.7272727272727273,0.0012554927809165098,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,47,0.7857142857142857,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,48,0.5,9.863554167351635e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,49,0.6923076923076923,0.0012998266897746968,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,50,0.75,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,51,0.5263157894736842,3.6489691662105453e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,52,0.5555555555555556,5.350454788657035e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,54,0.36538461538461536,2.8145229383619476e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,55,0.631578947368421,6.079027355623101e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,56,0.5555555555555556,1.721763085399449e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,57,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,58,0.8,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,59,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,60,0.6666666666666666,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,61,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,62,0.5454545454545454,5.215123859191656e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,63,0.7037037037037037,3.26797385620915e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,64,0.8235294117647058,8.36470096194061e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,65,0.5882352941176471,3.4928396786587494e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,66,0.42857142857142855,5.938242280285036e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,67,0.6153846153846154,4.7393364928909954e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,68,0.9333333333333333,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,69,0.9,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,70,0.7142857142857143,2.840909090909091e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,71,0.5555555555555556,2.7808676307007786e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,72,0.7142857142857143,2.768549280177187e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,73,0.6470588235294118,3.63901018922853e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,74,0.8,2.6939655172413793e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,75,0.7272727272727273,3.486750348675035e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,76,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,77,0.9230769230769231,0.0010256410256410256,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,78,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,79,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,80,0.8181818181818182,4.901960784313725e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,81,0.875,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,82,0.7586206896551724,1.392369813422445e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,83,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,84,0.7142857142857143,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,85,0.8181818181818182,4.5998160073597056e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,86,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,87,0.9473684210526315,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,88,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,89,0.8823529411764706,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,90,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,91,0.8888888888888888,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,92,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,93,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,94,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,95,0.875,8.561643835616438e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,96,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,97,0.75,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,98,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,99,0.8888888888888888,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,100,0.7692307692307693,5.592841163310962e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,101,0.7272727272727273,2.7616680475006904e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,102,0.8,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,103,0.7222222222222222,1.6286644951140066e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,104,0.8888888888888888,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,105,0.7647058823529411,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,106,0.8888888888888888,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,107,0.8,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,108,0.8666666666666667,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,109,0.75,1.9054878048780488e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,110,0.7619047619047619,1.5105740181268882e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,111,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,112,0.8181818181818182,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,113,0.9523809523809523,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,114,0.8235294117647058,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,115,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,116,0.6666666666666666,2.0120724346076458e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,117,0.6666666666666666,9.91375037176564e-5,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,118,0.7894736842105263,1.7111567419575633e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,119,0.7222222222222222,2.699055330634278e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,120,0.8461538461538461,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,121,0.8571428571428571,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,122,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,123,0.8888888888888888,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,124,0.8333333333333334,2.1630975556997622e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,125,0.8666666666666667,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,126,0.7777777777777778,3.160556257901391e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,127,0.8695652173913043,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,128,0.9473684210526315,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,129,0.875,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,130,0.8333333333333334,3.0525030525030525e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,131,0.8571428571428571,6.067961165048543e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,132,0.8571428571428571,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,133,0.9230769230769231,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,134,0.8181818181818182,5.934718100890207e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,135,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,136,0.8888888888888888,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,137,0.95,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,138,0.8181818181818182,5.76036866359447e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,139,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,140,0.8888888888888888,5.707762557077625e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,141,0.875,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,142,0.8076923076923077,2.2560631697687535e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,143,0.7272727272727273,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,144,0.7307692307692307,2.3651844843897824e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,145,0.8666666666666667,5.422993492407809e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,146,0.8235294117647058,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,147,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,148,0.8333333333333334,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,149,0.9285714285714286,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,150,0.7333333333333333,3.924646781789639e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,151,0.88,1.7406440382941688e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,152,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,153,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,154,0.875,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,155,0.6153846153846154,2.0151133501259446e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,156,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,157,0.8235294117647058,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,158,0.6363636363636364,2.4764735017335313e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,159,0.6153846153846154,1.9714144898965008e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,160,0.65,2.1039343572480537e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,161,0.8,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,162,0.65,3.4556638330223235e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,163,0.6153846153846154,1.9120458891013384e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,164,0.9375,4.7664442326024784e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,165,0.875,2.3640661938534278e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,166,0.8333333333333334,4.68384074941452e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,167,0.9166666666666666,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,168,0.6666666666666666,1.8527095877721167e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,169,0.9333333333333333,4.608294930875576e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,170,0.8181818181818182,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,171,0.5,1.6536442184464012e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,1,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,2,0.5,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,3,0,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,4,0.23809523809523808,0.002232142857142857,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,5,0.28,0.002364066193853428,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,6,0.46153846153846156,0.0021321961620469083,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,7,0.2727272727272727,0.0012254901960784314,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,8,0.6666666666666666,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,9,0.3333333333333333,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,10,0.25,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,11,0.375,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,12,0.8571428571428571,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,13,0.5555555555555556,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,14,0.35294117647058826,5.411255411255411e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,15,0.42857142857142855,0.002027027027027027,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,16,0.34782608695652173,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,17,0.5625,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,18,0.3076923076923077,4.62962962962963e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,19,0.4,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,20,0.8823529411764706,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,21,0.7142857142857143,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,22,0.75,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,23,0.6666666666666666,8.865248226950354e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,24,0.9,0.0017605633802816902,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,25,1,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,26,0.7142857142857143,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,27,0.5,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,28,0.7777777777777778,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,29,0.5625,8.281573498964803e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,30,0.5,8.025682182985554e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,31,0.5,0.0012690355329949238,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,32,0.7666666666666667,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,33,0.7692307692307693,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,34,0.8461538461538461,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,35,0.6521739130434783,5.592841163310962e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,36,0.5,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,37,0.631578947368421,2.874389192296637e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,38,0.7,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,39,0.5652173913043478,7.619047619047619e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,40,0.6086956521739131,4.062563477554337e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,41,0.875,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,42,0.6666666666666666,6.993006993006993e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,43,0.7857142857142857,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,44,0.2857142857142857,3.154574132492114e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,45,0.8,3.9872408293460925e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,46,0.7058823529411765,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,47,0.7272727272727273,9.92063492063492e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,48,0.5714285714285714,9.704027171276079e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,49,0.75,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,50,0.8571428571428571,0.0014285714285714286,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,51,0.45454545454545453,0,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,52,0.65,1.9786307874950534e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,53,0.6875,2.6881720430107527e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,54,0.6774193548387096,4e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,55,0.5714285714285714,5.301102629346904e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,56,0.6363636363636364,6.075334143377885e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,57,0.9230769230769231,6.119951040391676e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,58,0.5862068965517241,2.941176470588235e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,59,0.625,2.522386177323748e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,60,0.8125,3.675119441381845e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,61,0.7894736842105263,8.143322475570033e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,62,0.84375,4.310344827586207e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,63,0.75,2.0576131687242798e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,64,0.6956521739130435,4.324636009802508e-4,global
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,65,0.8823529411764706,0,global
