genre,text,clique_id,v,e,index,n_sentences
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,42,0.06572986699493824,9.364784874988957e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,42,0.0574140703291295,7.777533201262014e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,43,0.12073820551689961,0.0019835054607060575,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,43,0.11044359441234035,0.0016473180944846918,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,44,0.04980997727096166,0.0017988748294348795,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,44,0.06679133705554444,0.0014939807905476118,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,45,0.061769794497885736,0.005115847874770584,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,45,0.05533585031341761,0.004322127969368863,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,46,0.10882138946299393,5.632066346352061e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,46,0.11123758160094803,4.677478830021203e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,47,0.10406223138750932,0.002234578817117991,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,47,0.10337371759301622,0.001995912285571168,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,48,0.11926352488033683,8.018082635429574e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,48,0.12773254934651182,6.659085578577104e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,49,0.11799498049954754,0.0027876071063345975,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,49,0.1084260789807194,0.0023151313255999196,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,50,0.05932513893654872,0.004106515482604182,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,50,0.06981445796630677,0.0034912061594832146,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,51,0.08411540433355423,5.044390637610976e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,52,0.0816792244173145,5.002354048964219e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,53,0.09630508819572065,5.716976055959107e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,54,0.06498021499647058,7.835620123755717e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,55,0.0994923143309506,0.002646030624594932,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,56,0.08104507517518485,8.526822658573369e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,57,0.07209059646313103,0,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,58,0.08810138041574168,2.134485955749438e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,59,0.09271513642964507,0,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-2-hepple_clean.xml,60,0.06978852000851221,0,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,1,0.07222222222222222,0.0027238066943949296,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,1,0.10526315789473684,0.0012902242236607561,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,1,0.09482758620689655,0.001841708965387838,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,1,0.09871794871794871,0.0021232299405674017,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,1,0.09591836734693877,0.002010067437477532,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,1,0.09152542372881356,0.001728848751969892,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,2,0.18333333333333335,0.00810626102292769,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,2,0.17105263157894737,0.004138850915166705,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,2,0.14310344827586208,0.004967940212193086,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,2,0.1294871794871795,0.004575625533227872,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,2,0.12142857142857144,0.004171915047959974,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,2,0.1211864406779661,0.003835655939091057,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,3,0.14444444444444446,0.009646636432350718,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,3,0.16052631578947368,0.004896363579756845,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,3,0.1267241379310345,0.0054036593686411635,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,3,0.11346153846153846,0.005120000865216748,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,3,0.10561224489795919,0.004418397061801269,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,3,0.10466101694915254,0.0038019314581061382,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,4,0.1685185185185185,0.006952461119127786,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,4,0.20701754385964913,0.004128692944482418,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,4,0.16149425287356323,0.004934745781601766,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,4,0.14572649572649574,0.004874968887233712,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,4,0.14489795918367346,0.004466247880638809,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,4,0.14576271186440679,0.004349118265307341,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,5,0.17901234567901234,0.0069370958259847145,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,5,0.19005847953216373,0.004108361180729602,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,5,0.1475095785440613,0.00592145322748771,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,5,0.12678062678062677,0.0055711312233202364,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,5,0.1349206349206349,0.005287765776832685,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,5,0.1440677966101695,0.005323262912886776,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,6,0.13897707231040565,0.005177510398098633,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,6,0.14477861319966584,0.003129253357581531,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,6,0.12194854953475642,0.0033016760679032485,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,6,0.11815221815221814,0.0033924448686892127,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,6,0.11882086167800453,0.0033000724866819133,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,6,0.11199892386333064,0.0034471065818363566,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,7,0.18095238095238095,0.004611314611314612,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,7,0.16466165413533834,0.0024542124542124544,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,7,0.1374384236453202,0.003987806909766982,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,7,0.13699633699633698,0.0037627297442134307,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,7,0.13673469387755102,0.0033803804572111896,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,7,0.13898305084745763,0.003111032854926175,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,8,0.037037037037037035,0.008012933568489124,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,8,0.07017543859649122,0.0041373636110478215,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,8,0.0896551724137931,0.0027106865037899524,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,8,0.08376068376068375,0.002015638682305349,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,8,0.07482993197278912,0.0016852686240441343,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,8,0.06892655367231638,0.0013996298742061455,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,9,0.1050705467372134,0.015546655725227154,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,9,0.10240183792815372,0.008490014518873431,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,9,0.11019430760810071,0.0075220176198725515,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,9,0.09475986975986976,0.00701648199259592,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,9,0.08052316164561063,0.006771532084211749,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,9,0.0689938122141512,0.006575102782879114,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,10,0.12358906525573192,0.01980837724885344,NA,10
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,10,0.10459482038429407,0.009382915538930576,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,10,0.07714833059660646,0.006147427422057964,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,10,0.06057183557183557,0.00457116398050464,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,10,0.05076125688370586,0.0037725376042469796,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,10,0.0421576540220608,0.0031331244509847796,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,11,0.21462368041315408,0,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,11,0.1688286808976464,0.0015550732792112103,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,11,0.15584230584230585,0.0019966622616604214,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,11,0.1425906293253232,0.0019893194201494597,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,11,0.13383104654291095,0.0017484486401549441,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,12,0.1977538543328017,8.339772355790662e-4,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,12,0.14967781260884708,8.400020768836361e-4,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,12,0.12411939911939912,6.839711549856477e-4,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,12,0.11239435168006597,6.989620859081687e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,12,0.10111282314672145,7.794952401350598e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,13,0.15831814384445964,0.001671916946516489,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,13,0.14108200228889883,0.0037126999270927306,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,13,0.1455054205054205,0.003712100493295809,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,13,0.13791928026621902,0.0032262541954977283,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,13,0.13714200112505195,0.0027677082866563053,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,14,0.18539435710488342,0,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,14,0.1473273374135443,0.0011859149790184272,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,14,0.1335895585895586,0.00142314475647809,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,14,0.11780597520393439,0.0013901028023942637,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,14,0.10737275906767432,0.0012206997850393037,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,15,0.1538381939697729,0.0011503589289966999,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,15,0.13144188187291636,0.0021143704817773354,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,15,0.14474738224738223,0.0026352985569465686,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,15,0.13901662396560355,0.00266292304132154,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,15,0.131462017267102,0.002816236536375818,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,16,0.09768360294676084,0.0012922932330827067,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,16,0.12913370154749465,0.003480774493705528,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,16,0.153002553002553,0.0041297822547822546,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,16,0.15579114762788232,0.003689001110648341,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,16,0.16140093428229021,0.003204989622967831,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,17,0.13046157059314953,0,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,17,0.1303024083196497,0.0010773044850123958,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,17,0.1250966625966626,0.0012138542285601108,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,17,0.12915856818918042,0.0015865564726688123,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,17,0.13014864137745494,0.0019424150777459272,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,18,0.12731354902407535,8.35421888053467e-4,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,18,0.1282399114295666,0.002540843575326334,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,18,0.12869121619121618,0.0028522614487526765,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,18,0.12691749860117207,0.0027313246568975175,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,18,0.1291348717196175,0.002374320477762345,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,19,0.07183963697121593,0,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,19,0.07580298054435985,0.001008857043339802,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,19,0.07203583453583454,0.0015187265086309373,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,19,0.06867251229496127,0.001399367685893738,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,19,0.05891634260278328,0.0013832057638234454,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,20,0.14097649426596795,2.699055330634278e-4,NA,20
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,20,0.13115701348459968,0.0011673431932052623,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,20,0.12637316387316389,0.0014774889977319128,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,20,0.11716435491945695,0.0016039787280388784,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,20,0.11213649815344731,0.0014992133665472202,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,21,0.09729924995351492,0.0017616937882230933,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,21,0.10338986062670273,0.0013099774322684538,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,21,0.09947571076733268,0.0012266302658465716,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,21,0.0924280880681416,0.0010187268309573222,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,22,0.049659709618874774,5.473453749315818e-4,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,22,0.05686947068526016,4.07000407000407e-4,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,22,0.05433375104427736,3.2393909944930353e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,22,0.05454083655466349,2.690341673392521e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,23,0.07899523344169442,0,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,23,0.07057436490634872,2.4038461538461537e-4,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,23,0.07187002041996672,2.8580876795162506e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,23,0.07142268970993325,6.016196102188126e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,24,0.11779969375250682,0.009209178433316364,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,24,0.14676624170551297,0.0077937244018626405,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,24,0.1654795675740896,0.006887260485950534,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,24,0.17263426928904183,0.006259614502594373,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,25,0.11172803552567619,0.004112361669832934,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,25,0.14461828282678485,0.004394870540277421,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,25,0.15387985776009408,0.004364962951380601,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,25,0.17525615305499337,0.003954705577323626,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,26,0.06398232993060579,0.0016661009958478872,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,26,0.07321762994839918,0.0015722289456304801,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,26,0.07126226947655519,0.0018391256712315114,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,26,0.06842891101365678,0.0020282693899950446,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,27,0.12035120052361431,0.012901036417370355,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,27,0.13144996029611414,0.0106113722370711,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,27,0.12874217619115577,0.009022393304031711,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,27,0.13157478115105234,0.008181990840619748,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,28,0.08367480220928497,0.006527511410033385,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,28,0.07247613497613498,0.005941686867403308,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,28,0.057685087021821714,0.005337901931886208,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,28,0.0496028688825299,0.00509693699278834,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,29,0.13693854794127025,8.298529223051482e-4,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,29,0.12611759772690948,0.0011987959738408627,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,29,0.11863924802968841,0.0012017476491417941,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,29,0.11280387146801063,0.0011092047855655522,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,30,0.1223650517661407,0,NA,30
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,30,0.13586119233892513,0.003002609800855415,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,30,0.13024326192962069,0.00370581477549145,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,30,0.1307670028455042,0.004586553317650695,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,31,0.12521319211602613,0.00369717689218364,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,31,0.12103946000294012,0.0035058193785368866,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,31,0.11989475733900354,0.0033090371649693684,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,32,0.13310647625067726,0.0015829382651592304,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,32,0.12394909214189558,0.0024409086059075003,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,32,0.11390787014376771,0.003220195235109278,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,33,0.1318822715613618,0.006031164840367334,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,33,0.14578384879373696,0.004800314872945429,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,33,0.14988828120157816,0.003986702182615695,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,34,0.12792954313554455,4.99385948302357e-4,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,34,0.12463059675734219,6.100554826624202e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,34,0.12045591934084351,5.689693091304048e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,35,0.1189805139644387,0.001061129557506369,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,35,0.10939265397169612,0.0013677132500531425,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,35,0.10305491601039168,0.0014237932468566653,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,36,0.05255594303820072,0.005634110749271646,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,36,0.054817253364356416,0.0052179361957388004,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,36,0.04860785757070587,0.004938540635957954,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,37,0.13361669964551603,0.003570360698173868,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,37,0.14489673826661253,0.003404767425323956,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,37,0.15423627415362734,0.0029453906489037,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,38,0.1794915478310334,0.0014094855967765668,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,38,0.1711180765311365,0.0016032649538916177,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,38,0.15841227477227374,0.0017494826444946195,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,39,0.16006149822058371,0.002990478790683488,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,39,0.1591419180848637,0.0032286129619616584,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,39,0.15476758168629923,0.003501448428297346,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,40,0.08862209798087388,0.006174055318605887,NA,40
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,40,0.0909441188011037,0.005310498193466997,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,40,0.08801871061893625,0.004835431863033125,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,41,0.0898334234582418,0.0013155696246240156,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,41,0.0915565720246415,0.001852469376340072,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,42,0.05428346647560649,0.004092117273430349,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,42,0.04954318223799254,0.003728104929534433,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,43,0.12177730470262357,0.0045697752810496045,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,43,0.11440163773018185,0.004125377766944578,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,44,0.11975021777857328,0.0028693134799412175,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,44,0.10858003745104457,0.002558854899019918,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,45,0.07497019118076695,0.002099886612998923,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,45,0.0820373904156652,0.0020657859685003794,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,46,0.13352070824649329,8.406044584152191e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,46,0.13873511604975108,0.0012387694039199314,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,47,0.11274475246610095,9.172316945426189e-4,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,47,0.1200008207863475,8.802942377219545e-4,NA,60
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,48,0.0987028122499153,0.0014920018274126715,NA,50
biomed,data/oanc_xml/biomed_1471-213X-1-3-hepple_clean.xml,48,0.1063803016990822,0.0018967180727286603,NA,60
